Dia,Tempo_de_Execucao,Solucao_otima,Status_Solucao,Gap_Relativo
351,0.1099998950958252,0.0,Otimo,0.0
352,0.127000093460083,5690.132193000001,Otimo,0.0
353,0.12599992752075195,2457.882286,Otimo,0.0
354,0.11100006103515625,1184.181402,Otimo,0.0
355,0.11100006103515625,4063.606835,Otimo,0.0
356,0.12599992752075195,5227.962603999999,Otimo,0.0
357,0.11100006103515625,0.0,Otimo,0.0
358,0.1269998550415039,0.0,Otimo,0.0
359,0.25300002098083496,0.0,Otimo,0.0
360,0.12600016593933105,8323.789553,Otimo,0.0
361,0.14299988746643066,2397.645418,Otimo,0.0
362,0.127000093460083,4874.517989,Otimo,0.0
363,0.14299988746643066,2581.292542,Otimo,0.0
364,0.1100001335144043,0.0,Otimo,0.0
365,0.09500002861022949,0.0,Otimo,0.0
